sortie,parametre_A,parametre_B,R2_A,R2_B,R2_additif,R2_interaction,R2_global,p_value_additif,p_value_global,n,n_A,n_B,n_cellules,df_model_global,df_resid_global
N_lixi,type_f2_2,Dose_F2_1,0.005243183577709689,1.4393877810177807e-05,0.005252108423559498,0.000784427865903381,0.006036536289462879,1.0143299013558416e-10,1.1912087418194445e-10,10000,4,2,8,7.0,9992.0
N_lixi,nb_f3,type_f3_2,0.0027867228045025134,0.001427550944677778,0.0045448220788576466,0.0014877849459716819,0.006032607024829328,3.6736063822689607e-08,2.1091548118996157e-07,10000,4,4,16,15.0,9984.0
N_lixi,type_f2_2,Dose_F3_1,0.005243183577709689,0.0006977195189940277,0.005903558099018769,8.986751600725817e-05,0.005993425615026027,4.299010541474998e-12,1.4540298999469218e-10,10000,4,2,8,7.0,9992.0
N_lixi,prepa_2,Dose_F3_2,0.004660852874015987,0.0006167558999281275,0.005580539263393969,0.00038383892760007754,0.005964378190994046,7.107547364283574e-13,6.481422743582133e-13,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_2,Dose_F3_2,0.005243183577709689,0.0006167558999281275,0.00589231103959853,6.58344371577968e-05,0.005958145476756327,4.540699917896489e-12,1.7115501774858165e-10,10000,4,2,8,7.0,9992.0
N_lixi,nb_f3,Dose_F2_1,0.0027867228045025134,1.4393877810177807e-05,0.0028917259663497896,0.0028845332009347358,0.005776259167284525,8.011472483390273e-06,3.9615671963831225e-10,10000,4,2,8,7.0,9992.0
N_lixi,type_f2_2,type_f3_1,0.005243183577709689,0.00011270408736754523,0.005361028396869694,0.0003974168557348001,0.005758445252604494,8.37154425308726e-10,6.250233965438744e-07,10000,4,4,16,15.0,9984.0
N_lixi,type_f2_2,Dose_F2_2,0.005243183577709689,0.00016299593613953992,0.005395440101193194,0.00023821641946442096,0.005633656520657615,5.066389982830354e-11,7.636197941289984e-10,10000,4,2,8,7.0,9992.0
N_lixi,nb_f2,nb_f3,0.0008932829858287892,0.0027867228045025134,0.004023598406826867,0.0009610598804752346,0.004984658287302102,3.750295682065296e-08,1.4816886455611397e-08,10000,2,4,8,7.0,9992.0
N_lixi,nb_f3,Dose_F3_1,0.0027867228045025134,0.0006977195189940277,0.0037405483048122967,0.001027169968891184,0.004767718273703481,1.4476468238374497e-07,3.957936595381913e-08,10000,4,2,8,7.0,9992.0
N_lixi,nb_f3,type_f3_1,0.0027867228045025134,0.00011270408736754523,0.0029990478241701535,0.001738943438356233,0.0047379912625263865,3.895692355830336e-05,3.12112718977016e-05,10000,4,4,16,15.0,9984.0
N_lixi,prepa_2,nb_f3,0.004660852874015987,0.0027867228045025134,0.004734399983501447,2.220446049250313e-16,0.004734399983501669,1.2362780793652184e-09,1.2362780793638656e-09,10000,2,4,5,4.0,9995.0
N_lixi,prepa_2,Dose_F1_2,0.004660852874015987,0.0015871763606937475,0.004672550558009303,0.0,0.004672550558009303,6.807030944054124e-11,6.807030944054124e-11,10000,2,2,3,2.0,9997.0
N_lixi,type_f1_1,nb_f3,1.9995457008108237e-05,0.0027867228045025134,0.0028958225912728564,0.0017627823427670553,0.004658604934039912,7.85905511236728e-06,6.475675658172177e-08,10000,2,4,8,7.0,9992.0
N_lixi,Jours_F1_F2,Jours_F2_F3,0.00150557640118911,0.002942704231735233,0.003709849143721855,0.0007424474164745565,0.0044522965601964115,8.542916440658518e-09,1.121590198388862e-09,10000,2,2,4,3.0,9996.0
N_lixi,nb_f3,Dose_F2_2,0.0027867228045025134,0.00016299593613953992,0.0030779784558503387,0.001244521848076996,0.004322500303927335,3.339385194199855e-06,2.925624375474988e-07,10000,4,2,8,7.0,9992.0
N_lixi,Jours_F1_F2,Dose_F1_2,0.00150557640118911,0.0015871763606937475,0.0033969212252960013,0.0009188157579794742,0.0043157369832754755,4.105245281322924e-08,2.1932144934792086e-09,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_2,Jours_F2_F3,0.00024671321911458387,0.002942704231735233,0.004045556143824625,0.00021387618715162926,0.004259432330976254,3.376506531001039e-08,3.876574035622478e-07,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_2,Jours_F2_F3,0.001427550944677778,0.002942704231735233,0.0034293547958657022,0.0008291486075636678,0.00425850340342937,6.350042208442576e-07,3.8926624148307254e-07,10000,4,2,8,7.0,9992.0
N_lixi,nb_f3,Dose_F1_2,0.0027867228045025134,0.0015871763606937475,0.0030009932419817753,0.0011224893858339247,0.0041234826278157,4.796700359111093e-06,7.098348131591748e-07,10000,4,2,8,7.0,9992.0
N_lixi,nb_f3,Dose_F3_2,0.0027867228045025134,0.0006167558999281275,0.003590451507158088,0.0004697416760975903,0.004060193183255678,2.9564050378892605e-07,9.399079764321807e-07,10000,4,2,8,7.0,9992.0
N_lixi,type_f2_1,Dose_F1_2,0.0007102333246488001,0.0015871763606937475,0.002492684690175939,0.0015122847333172151,0.004004969423493154,5.153600600059112e-05,1.2002563622963904e-06,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_2,Dose_F1_2,0.001427550944677778,0.0015871763606937475,0.0031950584104070145,0.0006920725249942583,0.003887130935401273,1.9230869371821475e-06,2.0193667374441638e-06,10000,4,2,8,7.0,9992.0
N_lixi,Dose_F1_2,Dose_F3_1,0.0015871763606937475,0.0006977195189940277,0.002462463250020419,0.0011274912017693595,0.0035899544517897786,4.444681943506427e-06,7.66709936999166e-08,10000,2,2,4,3.0,9996.0
N_lixi,Dose_F1_2,Dose_F2_1,0.0015871763606937475,1.4393877810177807e-05,0.0016398062848371753,0.0019382785374170153,0.0035780848222541906,0.0002737488533594779,8.124675272086857e-08,10000,2,2,4,3.0,9996.0
N_lixi,nb_f2,Dose_F1_2,0.0008932829858287892,0.0015871763606937475,0.002659608918983536,0.0008973027424140634,0.0035569116613975993,1.6549080934698257e-06,9.009634321404805e-08,10000,2,2,4,3.0,9996.0
N_lixi,Jours_F2_F3,Dose_F2_1,0.002942704231735233,1.4393877810177807e-05,0.003028945376898573,0.00042639339906092033,0.0034553387759594933,2.59850526977597e-07,1.4791008212218695e-07,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_2,Jours_F1_F2,0.00024671321911458387,0.00150557640118911,0.002902948801903671,0.0003672488574341104,0.0032701976593377813,7.600763860112332e-06,2.9629185154050956e-05,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_2,Dose_F1_2,0.00024671321911458387,0.0015871763606937475,0.0017040068602219849,0.001545624304250759,0.003249631164472744,0.0018920637145858196,3.236449937567745e-05,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_2,Dose_F2_2,0.001427550944677778,0.00016299593613953992,0.0015025259004906033,0.0017206859602054703,0.0032232118606960736,0.0046382856198354345,3.624718782599836e-05,10000,4,2,8,7.0,9992.0
N_lixi,type_f2_1,Jours_F2_F3,0.0007102333246488001,0.002942704231735233,0.003002752250168883,0.0001693541496692319,0.003172106399838115,4.757205882797186e-06,4.510985038025271e-05,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_1,type_f3_2,0.00011270408736754523,0.001427550944677778,0.0015047019895576552,0.0016663220246857513,0.0031710240142434065,0.01986509484674089,0.007004407112131129,10000,4,4,16,15.0,9984.0
N_lixi,nb_f2,Jours_F2_F3,0.0008932829858287892,0.002942704231735233,0.002993180257001793,0.00013188601306168835,0.0031250662700634813,3.1088356113873636e-07,7.390272417829205e-07,10000,2,2,4,3.0,9996.0
N_lixi,type_f3_1,Jours_F2_F3,0.00011270408736754523,0.002942704231735233,0.0030521064660883335,5.529278850291419e-05,0.0031073992545912477,3.7718129099041418e-06,5.94553267436515e-05,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_1,Jours_F2_F3,1.9995457008108237e-05,0.002942704231735233,0.0030140996608603032,7.721321502762724e-05,0.0030913128758879305,2.799294974512465e-07,8.708329834580372e-07,10000,2,2,4,3.0,9996.0
N_lixi,Jours_F2_F3,Dose_F3_2,0.002942704231735233,0.0006167558999281275,0.003026342822138206,1.502139547693293e-05,0.003041364217615139,2.632633719267052e-07,1.1100965555728141e-06,10000,2,2,4,3.0,9996.0
N_lixi,Jours_F2_F3,Dose_F2_2,0.002942704231735233,0.00016299593613953992,0.0029688971331959246,3.18512133610227e-05,0.0030007483465569473,3.5113141422159503e-07,1.3522155096763264e-06,10000,2,2,4,3.0,9996.0
N_lixi,Jours_F2_F3,Dose_F3_1,0.002942704231735233,0.0006977195189940277,0.002959610019123926,5.6395254518504245e-06,0.0029652495445757765,3.6786653920975587e-07,1.6065866490326912e-06,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_1,Dose_F1_2,1.9995457008108237e-05,0.0015871763606937475,0.001654062328838135,0.001142973197131636,0.002797035525969771,0.00025489066903027624,3.6324900556249883e-06,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_1,Jours_F1_F2,0.0007102333246488001,0.00150557640118911,0.0017912489066178594,0.0009898541422989071,0.0027811030489167665,0.0012785312068206,0.00023560864665062172,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_2,type_f3_2,0.00024671321911458387,0.001427550944677778,0.002040094860527142,0.0007404701261950475,0.0027805649867221893,0.002338742806938908,0.02273697582096607,10000,4,4,16,15.0,9984.0
N_lixi,Jours_F1_F2,Dose_F2_1,0.00150557640118911,1.4393877810177807e-05,0.0016078553837012288,0.0009964051283360975,0.0026042605120373263,0.00032123644157150725,9.2322565864164e-06,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_1,type_f3_2,1.9995457008108237e-05,0.001427550944677778,0.0014331254010471195,0.0011385345665667623,0.002571659967613882,0.006296971328419682,0.0005614953446355059,10000,2,4,8,7.0,9992.0
N_lixi,type_f3_2,Jours_F1_F2,0.001427550944677778,0.00150557640118911,0.0024999771979494767,5.2123633869638475e-05,0.002552100831819115,4.98216536665624e-05,0.0006085084174556651,10000,4,2,8,7.0,9992.0
N_lixi,Dose_F1_2,Dose_F3_2,0.0015871763606937475,0.0006167558999281275,0.0023209364366844065,0.00016292737788636824,0.0024838638145707748,9.032472027444346e-06,1.6510345513589557e-05,10000,2,2,4,3.0,9996.0
N_lixi,type_f3_2,Dose_F3_1,0.001427550944677778,0.0006977195189940277,0.0016593048695280332,0.0006957705518344515,0.0023550754213624847,0.002311013266290203,0.0013579045332222789,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_2,type_f2_1,0.00024671321911458387,0.0007102333246488001,0.0014408787885691332,0.000886716619318273,0.002327595407887406,0.025357954440084977,0.07835438371750089,10000,4,4,16,15.0,9984.0
N_lixi,Dose_F1_2,Dose_F2_2,0.0015871763606937475,0.00016299593613953992,0.0018282541381700046,0.00042212911483241466,0.0022503832530024193,0.00010655041744290326,5.080836080279277e-05,10000,2,2,4,3.0,9996.0
N_lixi,type_f3_1,Dose_F1_2,0.00011270408736754523,0.0015871763606937475,0.0017483474329014204,0.0004992082189960723,0.0022475556518974926,0.0015507098178383725,0.00209160985120079,10000,4,2,8,7.0,9992.0
N_lixi,type_f2_1,type_f3_2,0.0007102333246488001,0.001427550944677778,0.001595677807659901,0.00044873507200848817,0.002044412879668389,0.013961908811433747,0.15549666135809176,10000,4,4,16,15.0,9984.0
N_lixi,nb_f2,Jours_F1_F2,0.0008932829858287892,0.00150557640118911,0.0019680877285733755,2.1861708908499367e-05,0.001989949437481875,5.289616327003916e-05,0.00017699201073173072,10000,2,2,4,3.0,9996.0
N_lixi,Jours_F1_F2,Dose_F3_2,0.00150557640118911,0.0006167558999281275,0.0018623669567249257,8.076543788537727e-06,0.0018704435005134634,8.981842404386381e-05,0.00031305622337766053,10000,2,2,4,3.0,9996.0
N_lixi,Jours_F1_F2,Dose_F3_1,0.00150557640118911,0.0006977195189940277,0.001832497478062467,7.476820592766664e-06,0.0018399742986552337,0.00010431018912823755,0.00036195035716050694,10000,2,2,4,3.0,9996.0
N_lixi,type_f3_2,Dose_F2_1,0.001427550944677778,1.4393877810177807e-05,0.00143400229505386,0.0003811314377388797,0.0018151337327927397,0.00627276328238082,0.01127780751421776,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_1,Jours_F1_F2,0.00011270408736754523,0.00150557640118911,0.0015961079228486996,0.0002165555989118717,0.0018126635217605713,0.003063165886064394,0.011383680564317152,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_2,Dose_F3_1,0.00024671321911458387,0.0006977195189940277,0.001302840137964889,0.00047291411785232995,0.001775754255817219,0.01112202909761312,0.013083597062617296,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_2,Dose_F3_2,0.001427550944677778,0.0006167558999281275,0.0014731033274674177,0.0002882672395052577,0.0017613705669726754,0.0052812956955204955,0.01380971697524282,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_1,Dose_F2_2,0.00011270408736754523,0.00016299593613953992,0.0002399760184063071,0.001502101676765788,0.001742077695172095,0.6627920612693654,0.014844323812900437,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_2,nb_f2,0.00024671321911458387,0.0008932829858287892,0.0015428972993842827,0.0001444182963953322,0.0016873155957796149,0.003879536075998105,0.018199231591068576,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_1,Jours_F1_F2,1.9995457008108237e-05,0.00150557640118911,0.0015858384254157087,8.165308057050957e-05,0.0016674915059862183,0.00035867088494437614,0.0008211580044367809,10000,2,2,4,3.0,9996.0
N_lixi,Jours_F1_F2,Dose_F2_2,0.00150557640118911,0.00016299593613953992,0.0015230281831479786,3.502237220120996e-06,0.0015265304203680996,0.0004911998119798208,0.0015986451240377877,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_1,Dose_F3_1,0.0007102333246488001,0.0006977195189940277,0.0009296276169711293,0.0005183712316395583,0.0014479988486106876,0.05409246374400611,0.0432355224198148,10000,4,2,8,7.0,9992.0
N_lixi,nb_f2,type_f3_2,0.0008932829858287892,0.001427550944677778,0.0014361162554147322,0.0,0.0014361162554147322,0.0062147785287310665,0.0062147785287310665,10000,2,4,5,4.0,9995.0
N_lixi,type_f2_1,type_f3_1,0.0007102333246488001,0.00011270408736754523,0.0007950863726577939,0.0006037206920029847,0.0013988070646607786,0.2417857411597063,0.5267002507746539,10000,4,4,16,15.0,9984.0
N_lixi,type_f1_1,type_f2_1,1.9995457008108237e-05,0.0007102333246488001,0.0007183463394218048,0.0006636336887995142,0.001381980028221319,0.12651937583743594,0.0544440283573878,10000,2,4,8,7.0,9992.0
N_lixi,nb_f2,Dose_F3_1,0.0008932829858287892,0.0006977195189940277,0.0011212581272187494,0.00023422040102361041,0.0013554785282423598,0.0036693042733383116,0.003570853039022429,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_1,Dose_F3_2,0.0007102333246488001,0.0006167558999281275,0.0009723172073365927,0.0003358169775444786,0.0013081341848810712,0.045342356586434235,0.07011874800466471,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_1,Dose_F3_1,0.00011270408736754523,0.0006977195189940277,0.0007723402249716349,0.0004635129729901877,0.0012358531979618226,0.10225655260064098,0.08934300300901488,10000,4,2,8,7.0,9992.0
N_lixi,nb_f2,type_f3_1,0.0008932829858287892,0.00011270408736754523,0.0009730980428399594,0.00024727240955724206,0.0012203704523972014,0.045195674161355295,0.09403302433554245,10000,2,4,8,7.0,9992.0
N_lixi,nb_f2,type_f2_1,0.0008932829858287892,0.0007102333246488001,0.001056401105617999,0.00010458504204358121,0.0011609861476615801,0.03190839081203864,0.11412792055242839,10000,2,4,8,7.0,9992.0
N_lixi,type_f2_1,Dose_F2_2,0.0007102333246488001,0.00016299593613953992,0.0007786345855756993,0.0003577962816937452,0.0011364308672694445,0.09972897799352254,0.12349041462061576,10000,4,2,8,7.0,9992.0
N_lixi,Dose_F3_1,Dose_F3_2,0.0006977195189940277,0.0006167558999281275,0.0010269262843431992,9.039796056742322e-05,0.0011173242449106224,0.005882764402024997,0.01081338390157671,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_2,Dose_F3_2,0.00024671321911458387,0.0006167558999281275,0.001056179638519228,2.8526051436994493e-05,0.0010847056899562224,0.03193813306276927,0.1454346032557114,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_1,nb_f2,1.9995457008108237e-05,0.0008932829858287892,0.0008989563569110626,0.00014026367433728204,0.0010392200312483446,0.011159610082348918,0.015497720101574106,10000,2,2,4,3.0,9996.0
N_lixi,type_f3_1,Dose_F3_2,0.00011270408736754523,0.0006167558999281275,0.0006989371355600182,0.00032359891078870273,0.001022536046348721,0.13646969947019927,0.17617933613886905,10000,4,2,8,7.0,9992.0
N_lixi,nb_f2,Dose_F2_2,0.0008932829858287892,0.00016299593613953992,0.0009662766470613926,8.001995241979643e-07,0.0009670768465855906,0.007968421581427385,0.02156964053706688,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_1,Dose_F3_2,1.9995457008108237e-05,0.0006167558999281275,0.0006169042087813548,0.0003199541611956791,0.0009368583699770339,0.04575074420866645,0.024758772403139662,10000,2,2,4,3.0,9996.0
N_lixi,nb_f2,Dose_F3_2,0.0008932829858287892,0.0006167558999281275,0.0009340634917213153,0.0,0.0009340634917213153,0.009361982041629576,0.009361982041629576,10000,2,2,3,2.0,9997.0
N_lixi,nb_f2,Dose_F2_1,0.0008932829858287892,1.4393877810177807e-05,0.0008981909023737522,8.164376958386121e-06,0.0009063552793321383,0.011202428477401686,0.028445645436793884,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_2,type_f3_1,0.00024671321911458387,0.00011270408736754523,0.000476359514928415,0.0004278811412355976,0.0009042406561640126,0.5746350433448163,0.8755273489439794,10000,4,4,16,15.0,9984.0
N_lixi,Dose_F2_1,Dose_F3_1,1.4393877810177807e-05,0.0006977195189940277,0.0007024788944238747,0.00019090677903921272,0.0008933856734630874,0.029820039260504853,0.03017150871951221,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_1,Dose_F3_1,1.9995457008108237e-05,0.0006977195189940277,0.0007007250623587424,0.00019076905615078577,0.0008914941185095282,0.030082791894905855,0.030431633131923687,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_1,Dose_F2_1,0.0007102333246488001,1.4393877810177807e-05,0.0007222412450920146,0.00016259735059842573,0.0008848385956904403,0.12460496230043726,0.26379611925853164,10000,4,2,8,7.0,9992.0
N_lixi,Dose_F2_2,Dose_F3_1,0.00016299593613953992,0.0006977195189940277,0.0007882070774816174,8.10682933415352e-05,0.0008692753708231526,0.019420878054216717,0.03365627845227088,10000,2,2,4,3.0,9996.0
N_lixi,Dose_F2_2,Dose_F3_2,0.00016299593613953992,0.0006167558999281275,0.0007198085713827629,0.00011516999449678877,0.0008349785658795517,0.027343985356089135,0.03929966045064079,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_2,Dose_F2_2,0.00024671321911458387,0.00016299593613953992,0.0005681746311761993,0.0002525398045228888,0.0008207144356990881,0.22426433810298885,0.31478031989883043,10000,4,2,8,7.0,9992.0
N_lixi,type_f1_2,Dose_F2_1,0.00024671321911458387,1.4393877810177807e-05,0.0003907357239224529,0.0003529018356430713,0.0007436375595655242,0.41879959546212353,0.3850288486836979,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_1,Dose_F2_1,0.00011270408736754523,1.4393877810177807e-05,0.0001173488897917574,0.000567062907872451,0.0006844117976642083,0.8825092622329592,0.4454402528157758,10000,4,2,8,7.0,9992.0
N_lixi,Dose_F2_1,Dose_F3_2,1.4393877810177807e-05,0.0006167558999281275,0.0006172338802694632,9.512427061264539e-06,0.0006267463073307278,0.04567536886250732,0.09930836992541787,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_1,type_f1_2,1.9995457008108237e-05,0.00024671321911458387,0.000404521755012488,0.00014317365234772783,0.0005476954073602158,0.40002796743601104,0.6021477628973556,10000,2,4,8,7.0,9992.0
N_lixi,Dose_F2_1,Dose_F2_2,1.4393877810177807e-05,0.00016299593613953992,0.00016384130355362458,8.10114715069643e-05,0.0002448527750605889,0.440860027034895,0.4847674056913436,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_1,Dose_F2_1,1.9995457008108237e-05,1.4393877810177807e-05,2.5699007813795305e-05,0.00018271035008377012,0.00020840935789756543,0.8794503743970249,0.5552415199061527,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_1,Dose_F2_2,1.9995457008108237e-05,0.00016299593613953992,0.00018770939477286142,-2.220446049250313e-16,0.00018770939477263937,0.39127154114716023,0.39127154114781193,10000,2,2,3,2.0,9997.0
N_lixi,type_f1_1,type_f3_1,1.9995457008108237e-05,0.00011270408736754523,0.00011312974749122517,2.220446049250313e-16,0.00011312974749144722,0.8893376663595371,0.8893376663593586,10000,2,4,5,4.0,9995.0
dCorg,n_ferti,Jours_op_recolte,0.43226733895262487,0.2133814300428817,0.6496068602444667,0.08074121626180808,0.7303480765062748,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Jours_semis_F1,Jours_op_recolte,0.38799359727400223,0.2133814300428817,0.6089565476858418,0.052468561394533264,0.6614251090803751,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,n_ferti,Jours_semis_F1,0.43226733895262487,0.38799359727400223,0.57505388627666,0.0010717059913812887,0.5761255922680413,0.0,0.0,10000,4,4,13,12.0,9987.0
dCorg,Jours_semis_F1,Dose_F1_1,0.38799359727400223,0.2244132507966137,0.4405291937722472,0.05984841755220505,0.5003776113244522,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,nb_f1,Jours_semis_F1,0.15712922059957626,0.38799359727400223,0.41837427768343693,0.06532816606943348,0.4837024437528704,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Jours_op_recolte,Dose_F1_1,0.2133814300428817,0.2244132507966137,0.43762573322004406,0.044625198727591964,0.482250931947636,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f1_2,Jours_semis_F1,0.15863910728893146,0.38799359727400223,0.4463473779564954,0.03462184845432503,0.4809692264108204,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Jours_semis_F1,Jours_F1_F2,0.38799359727400223,0.1410965685305129,0.4544049828496102,0.02488344307692425,0.4792884259265344,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,prepa_2,Jours_semis_F1,0.07669156689036472,0.38799359727400223,0.402968803040162,0.047313454865343996,0.450282257905506,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,type_f2_1,Jours_semis_F1,0.09114590437487413,0.38799359727400223,0.43073820488688963,0.016102481296316085,0.4468406861832057,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Jours_semis_F1,Dose_F2_1,0.38799359727400223,0.0926383590514611,0.41946143607834807,0.02594350506788523,0.4454049411462333,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Jours_semis_F1,Jours_F2_F3,0.38799359727400223,0.08325724424456168,0.43139329903754875,0.012973071779022183,0.44436637081657093,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,type_f1_1,Jours_semis_F1,0.08853178677955238,0.38799359727400223,0.41684625267495035,0.02540696518089569,0.44225321785584604,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,n_ferti,Jours_F1_F2,0.43226733895262487,0.1410965685305129,0.4419856941299277,0.00018254471889722623,0.44216823884882495,0.0,0.0,10000,4,2,6,5.0,9994.0
dCorg,n_ferti,Jours_F2_F3,0.43226733895262487,0.08325724424456168,0.4360174670156297,-1.1102230246251565e-16,0.4360174670156296,0.0,0.0,10000,4,2,5,4.0,9995.0
dCorg,n_ferti,Jour_Semis,0.43226733895262487,0.0014966969935202902,0.433755174604737,0.0009780517154234225,0.4347332263201604,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,n_ferti,Jours_av_PREPA,0.43226733895262487,0.0020587731758969986,0.43411303340942875,0.0004812112105662125,0.43459424461999496,0.0,0.0,10000,4,3,12,11.0,9988.0
dCorg,n_ferti,has_prepa,0.43226733895262487,0.001289306903422707,0.43422795712135587,0.00036209084713878514,0.43459004796849465,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,n_ferti,prepa_1,0.43226733895262487,0.0012146266315539054,0.4337942364836551,0.000635269443174602,0.4344295059268297,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,n_ferti,type_f2_2,0.43226733895262487,0.000679862524331898,0.432817828752895,0.0007942008007425505,0.43361202955363753,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,n_ferti,Dose_F1_1,0.43226733895262487,0.2244132507966137,0.4328827562961829,0.0006135736431022165,0.4334963299392851,0.0,0.0,10000,4,4,13,12.0,9987.0
dCorg,nb_f3,Jours_semis_F1,0.0500903097187155,0.38799359727400223,0.39701510802575146,0.03626433342451041,0.43327944145026187,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,n_ferti,nb_prepa,0.43226733895262487,0.0006077366177730733,0.4329395453491286,0.000169434122699208,0.4331089794718278,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,n_ferti,nb_f1,0.43226733895262487,0.15712922059957626,0.4323930011159933,0.0005494384760471593,0.4329424395920405,0.0,0.0,10000,4,4,13,12.0,9987.0
dCorg,n_ferti,prepa_2,0.43226733895262487,0.07669156689036472,0.43234111534284203,0.0005467086440974489,0.4328878239869395,0.0,0.0,10000,4,2,7,6.0,9993.0
dCorg,n_ferti,type_f3_1,0.43226733895262487,0.06012565374058969,0.43243457008531005,0.00042912606179701385,0.43286369614710707,0.0,0.0,10000,4,4,10,9.0,9990.0
dCorg,n_ferti,nb_f3,0.43226733895262487,0.0500903097187155,0.43241501090899215,0.00043437770951060273,0.43284938861850275,0.0,0.0,10000,4,4,13,12.0,9987.0
dCorg,n_ferti,type_f3_2,0.43226733895262487,0.048243677029553574,0.4326874320802152,0.0,0.4326874320802152,0.0,0.0,10000,4,4,7,6.0,9993.0
dCorg,n_ferti,Dose_F1_2,0.43226733895262487,0.028712475179630964,0.4323320739925828,0.0003324894039891113,0.4326645633965719,0.0,0.0,10000,4,2,7,6.0,9993.0
dCorg,n_ferti,Dose_F2_2,0.43226733895262487,0.03965805626224567,0.43235425754576884,0.00020192194075596692,0.4325561794865248,0.0,0.0,10000,4,2,6,5.0,9994.0
dCorg,n_ferti,type_f2_1,0.43226733895262487,0.09114590437487413,0.4324945774869836,2.220446049250313e-16,0.43249457748698383,0.0,0.0,10000,4,4,7,6.0,9993.0
dCorg,n_ferti,Dose_F2_1,0.43226733895262487,0.0926383590514611,0.4324670345915874,1.6305680283767998e-07,0.43246719764839026,0.0,0.0,10000,4,2,6,5.0,9994.0
dCorg,n_ferti,type_f1_2,0.43226733895262487,0.15863910728893146,0.43228892701773525,7.700221231954352e-05,0.4323659292300548,0.0,0.0,10000,4,4,10,9.0,9990.0
dCorg,n_ferti,type_f1_1,0.43226733895262487,0.08853178677955238,0.43226880796219,4.678096165722234e-05,0.43231558892384725,0.0,0.0,10000,4,2,6,5.0,9994.0
dCorg,n_ferti,nb_f2,0.43226733895262487,0.06219147363877997,0.4323115696801081,0.0,0.4323115696801081,0.0,0.0,10000,4,2,5,4.0,9995.0
dCorg,n_ferti,Dose_F3_2,0.43226733895262487,0.028202051675413023,0.4322826322869471,0.0,0.4322826322869471,0.0,0.0,10000,4,2,5,4.0,9995.0
dCorg,n_ferti,Dose_F3_1,0.43226733895262487,0.060187807382116675,0.4322682833613637,0.0,0.4322682833613637,0.0,0.0,10000,4,2,5,4.0,9995.0
dCorg,nb_f2,Jours_semis_F1,0.06219147363877997,0.38799359727400223,0.41783178181448566,0.013322114004653995,0.43115389581913965,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,type_f3_1,Jours_semis_F1,0.06012565374058969,0.38799359727400223,0.4077823160211841,0.018372020576945425,0.4261543365981295,0.0,0.0,10000,4,4,16,15.0,9984.0
