feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,Milieu (Climat),Milieu (Sol),N_lixi,dCorg,rdt,point_idx,parcelle
3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,291.0942850018008,16.78548376542366,239.71022773573566,28.0714477073836,46.29075784982416,133.26286111420603,63.523336071523154,55.0,12.852563203029241,37.115222637022555,42.076360331459334,57.256506888672156,0,0,4.036,-330.024,4.355,6291,beauce_5_sa_091
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,261.02979529883265,4.09501285147212,175.0,30.5,30.5,168.4739580457824,55.0,55.0,55.0,55.0,55.0,55.0,0,0,2.62,-123.704,3.9299999999999997,6292,beauce_5_sa_092
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,314.85094470313174,10.415909954520925,232.2581150895588,10.5567015508441,30.5,147.26398176502659,73.17550173643734,55.0,27.332730395317235,55.0,55.0,55.0,0,0,4.811999999999999,-338.28200000000004,4.25,6293,beauce_5_sa_093
2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0853470978105,15.5,198.68804349135863,39.189369109600655,30.5,16.739061022008805,48.79283238788596,55.0,41.918996065995,55.0,55.0,55.0,0,0,1.9780000000000002,-166.922,4.375,6294,beauce_5_sa_094
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.75320619443085,10.121619055468612,175.0,30.5,30.5,144.95409868319308,55.0,55.0,55.0,55.0,55.0,55.0,0,0,3.854,-115.394,3.6,6295,beauce_5_sa_095
3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,266.24560323903415,12.928298264815702,177.18302423042255,20.298524775414183,27.68120617225579,29.123622439989305,92.31009679065738,74.61799487486117,18.702235254303034,12.230907722100515,77.87442082291184,55.0,0,0,2.048,-162.46800000000002,4.475,6296,beauce_5_sa_096
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,304.91590029685767,15.5,220.23299894306075,39.43831466972668,30.5,184.29354156903685,15.355591347127344,55.0,51.25757632816183,45.109886632242116,55.0,55.0,0,0,4.986,-349.84800000000007,4.22,6297,beauce_5_sa_097
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,305.14220607759944,15.5,219.8375733788364,51.32654300252082,30.5,105.85706348573738,54.08100424405626,22.989612496492825,73.39321654988802,42.17334341389835,55.0,55.0,0,0,4.986,-349.84800000000007,4.22,6298,beauce_5_sa_098
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.53826083728256,15.5,231.68572114508237,9.628614849086658,47.45423875763633,99.12173400037857,21.485896772470912,55.0,50.38808238614899,55.792723018246846,58.97232644738951,55.0,0,0,4.3100000000000005,-352.31,4.265000000000001,6299,beauce_5_sa_099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.09698510575697,15.5,175.0,30.5,30.5,197.7031130378017,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.698,-120.75,3.49,6300,beauce_5_sa_000
3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,267.62937516949245,15.5,127.12230410985025,16.95345141850418,46.264663881978336,177.12602670788505,12.107294447922659,55.0,64.10072713436833,55.0,46.77859054851226,37.39719126268053,0,0,4.234,-359.744,4.21,6301,beauce_5_sa_001
2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,313.02744199947256,15.5,161.45927866419512,46.957189589215,30.5,172.40274494218212,61.70996849570646,55.0,31.183728869204685,54.67487865605117,55.0,55.0,0,0,5.104,-347.35,4.1850000000000005,6302,beauce_5_sa_002
3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,298.620358084446,15.5,172.70463509583738,17.252449843968684,16.400094655888992,73.37797510453127,71.43876455191061,40.48197058603081,19.21368625266065,80.12101936917327,76.13880235454451,77.45383370521476,0,0,3.1559999999999997,-219.77400000000003,4.46,6303,beauce_5_sa_003
2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,298.807482415389,22.04683575432251,219.64555300620356,14.994240525226129,30.5,81.68626327929739,41.90627276188172,53.21341250023453,85.6723354212101,55.0,55.0,55.0,0,0,3.7340000000000004,-290.548,4.48,6304,beauce_5_sa_004
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,299.1157891854964,5.292374165785919,172.85176381961753,30.5,30.5,166.2010895838396,69.72500290739268,49.263467906475604,55.0,55.0,55.0,55.0,0,0,4.018,-327.722,4.295,6305,beauce_5_sa_005
2.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,279.9064610156917,22.645949381196974,163.74537875573574,24.379384963888665,30.5,166.3779045223796,53.79761210424518,75.84688960394392,75.73543903957452,89.38239897037408,55.0,55.0,0,0,3.4400000000000004,-312.71999999999997,4.49,6306,beauce_5_sa_006
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.30282922099514,14.309836690695304,175.0,30.5,30.5,141.49058185744997,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.3740000000000006,-118.91199999999999,3.6950000000000003,6307,beauce_5_sa_007
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0183401206752,15.5,241.17866661115178,57.71533785555266,30.5,63.672414833546384,57.6004821905727,55.0,48.49093759399175,55.0,55.0,55.0,0,0,4.136,-355.394,4.2,6308,beauce_5_sa_008
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.47841938010305,24.851770597108008,175.0,30.5,30.5,66.61755310633386,55.0,55.0,55.0,55.0,55.0,55.0,0,0,3.5420000000000003,-115.34400000000001,3.74,6309,beauce_5_sa_009
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,316.562607218813,15.5,167.67456527150128,30.5,30.5,173.31660815548878,87.90865085758954,25.635479165991093,55.0,55.0,55.0,55.0,0,0,4.828,-332.56399999999996,4.25,6310,beauce_5_sa_010
2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,304.99687293586976,27.148759213818646,233.97970682984226,49.921936491112824,30.5,153.0577247680392,79.45214741508592,55.0,28.660619538656988,55.0,55.0,55.0,0,0,3.8879999999999995,-321.334,4.42,6311,beauce_5_sa_011
3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,275.6724045830848,20.463765270773635,219.00538887543763,43.057531234985895,25.72916213285747,161.00271366325052,56.53239518078681,39.33701183619939,62.38770590567515,55.0,30.65194309720263,37.78625630201187,0,0,3.536,-317.338,4.4399999999999995,6312,beauce_5_sa_012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.35848861088243,15.5,175.0,30.5,30.5,164.6638903358956,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.632,-120.484,3.485,6313,beauce_5_sa_013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.6917899167357,15.5,175.0,30.5,30.5,63.509270950669894,55.0,55.0,55.0,55.0,55.0,55.0,0,0,3.418,-118.732,3.6350000000000002,6314,beauce_5_sa_014
3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,290.82409898009837,2.1285631634029216,246.67745356354254,16.79304428794877,36.886389677576545,57.661453587625246,18.411560692186335,67.43082664572673,16.947800943733323,55.0,99.50364927145282,84.89277441740288,0,0,4.654000000000001,-349.912,4.24,6315,beauce_5_sa_015
3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,319.2196509969628,15.5,122.3916721818182,49.87875044437841,2.0438505049160582,111.75699064931518,45.69718671672941,21.694852931331514,40.513752890211165,55.0,11.817722693567672,22.25965376986101,0,0,3.972,-250.97199999999998,4.375,6316,beauce_5_sa_016
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.1003500061407,15.5,166.31150172844968,30.5,30.5,181.79917031665124,36.05337705902399,55.0,55.0,55.0,55.0,55.0,0,0,4.668,-339.614,4.28,6317,beauce_5_sa_017
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,302.02723481640396,10.857130101090242,175.0,30.5,30.5,35.73770593875554,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.664,-118.31800000000001,3.515,6318,beauce_5_sa_018
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,281.71046290473646,15.5,201.96108673192577,49.95247965928199,2.7740991287666916,45.25333092526807,18.306895209556192,55.0,55.26617213636506,55.0,46.973186749605894,55.0,0,0,2.87,-245.358,4.4799999999999995,6319,beauce_5_sa_019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.4317128295188,15.5,175.0,30.5,30.5,38.300253551111936,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.626,-120.832,3.505,6320,beauce_5_sa_020
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.3536876568903,15.5,175.0,30.5,30.5,67.47731749802594,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.726,-120.902,3.515,6321,beauce_5_sa_021
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0616751208107,15.5,229.3355806278604,30.5,30.5,2.5416077577376095,15.765285777245616,55.0,55.0,55.0,55.0,55.0,0,0,3.632,-157.98,4.09,6322,beauce_5_sa_022
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.69161013113387,9.185459524085932,192.3799306033938,30.5,30.5,159.04619321085966,22.572895175273356,30.616283737888732,55.0,55.0,55.0,55.0,0,0,3.7,-339.616,4.265,6323,beauce_5_sa_023
3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,319.11165905072016,17.194498874318594,134.54172468563294,3.5912374550774095,12.155509921573287,27.244603440597405,56.78753763962553,55.0,15.009830999307528,55.0,25.60531146205496,52.70007931321447,0,0,3.8579999999999997,-120.452,3.865,6324,beauce_5_sa_024
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.99549875098023,15.5,244.82932745658107,30.5,30.5,107.93615843996537,29.061015364331748,55.0,55.0,55.0,55.0,55.0,0,0,4.674,-346.476,4.245,6325,beauce_5_sa_025
2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,280.28299222710916,20.995698890513978,128.35741559905546,51.683872334720874,30.5,48.92004250211933,12.436561501347729,55.0,55.894411232982726,55.0,55.0,55.0,0,0,2.9539999999999997,-139.92199999999997,4.195,6326,beauce_5_sa_026
3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,294.9504197779107,15.5,170.99449282452431,34.926604279308016,10.844934439000486,98.15030951803645,78.12570418275628,55.0,77.16945517561074,55.0,66.86572708755025,62.16321001182726,0,0,4.098000000000001,-283.992,4.37,6327,beauce_5_sa_027
1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.7085264735419,15.5,227.24184006663825,30.5,30.5,170.04312898786648,31.412497560642205,50.14975101171603,55.0,55.0,55.0,55.0,0,0,3.686,-352.962,4.2,6328,beauce_5_sa_028
2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.51991628388123,23.27643654445657,185.53881730565746,2.7152427908205605,30.5,59.19664195187907,68.06182701871617,55.0,43.90041827496129,38.26925447653649,55.0,55.0,0,0,2.84,-166.188,4.365,6329,beauce_5_sa_029
1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.13307010545174,15.5,166.81137205851937,30.5,30.5,167.829062202342,25.332342962288042,53.617278816883136,55.0,55.0,55.0,55.0,0,0,4.056,-317.348,4.335,6330,beauce_5_sa_030
3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,290.7620958245092,15.5,156.95682657805975,56.09369128171323,31.467161817588742,19.59088985760093,40.79763553538693,55.0,63.757886376676744,65.2929027831162,13.819557230006737,55.0,0,0,3.1,-193.98600000000002,4.445,6331,beauce_5_sa_031
1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,273.7099917611816,15.5,168.28230112555298,30.5,30.5,2.3341073502948086,67.63281849740586,75.59973639833697,55.0,55.0,55.0,55.0,0,0,3.37,-119.184,3.6100000000000003,6332,beauce_5_sa_032
2.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,285.21141540032835,2.850687371084029,246.02939144136383,35.235727184854866,30.5,185.6154661713783,56.004693477867335,55.0,44.381919607118654,55.0,55.0,55.0,0,0,4.2780000000000005,-348.3,4.265,6333,beauce_5_sa_033
3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,302.0457829369563,15.5,228.85297542620364,55.0623263714359,12.615226939834296,89.4593598407951,19.331647202755786,85.50903920549395,76.47968400479989,55.0,87.5440181678322,24.036273710041847,0,0,4.976,-349.9219999999999,4.225,6334,beauce_5_sa_034
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.1946861263966,21.704955858154353,175.0,30.5,30.5,74.36002396951409,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.558,-117.94000000000001,3.515,6335,beauce_5_sa_035
2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,307.0687536043712,19.757972793225104,138.48506052514284,57.718362317934464,30.5,95.77038454544656,21.707451713355088,55.0,25.313773571926685,55.0,55.0,55.0,0,0,3.232,-249.52800000000002,4.525,6336,beauce_5_sa_036
3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,293.04464946905546,15.5,121.94854790171459,18.785332977399428,6.245154295235382,1.7024888650072778,36.63705600562382,55.0,39.556136547740046,24.486773100007998,11.165396585887088,20.728265434327845,0,0,4.632,-120.484,3.485,6337,beauce_5_sa_037
2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.09765248908997,15.5,185.16657574828156,9.723074680690125,30.5,144.63809732843714,30.12380116859911,72.2526001984598,62.06404120340547,55.0,55.0,55.0,0,0,4.01,-321.92600000000004,4.32,6338,beauce_5_sa_038
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.16973965257176,22.86678753256849,175.0,30.5,30.5,33.764058347600255,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.034000000000001,-119.8,3.8,6339,beauce_5_sa_039
1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.99364116762774,16.006977072117987,221.923405200837,30.5,30.5,148.18991246664368,69.0392358160132,71.57312557191165,55.0,55.0,55.0,55.0,0,0,4.068,-331.74,4.37,6340,beauce_5_sa_040
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.65479223932533,15.5,175.0,30.5,30.5,157.61471386793332,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.544,-122.478,3.675,6341,beauce_5_sa_041
3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,286.4910326976674,22.155595735390143,102.13099587486198,9.43760307914271,28.889123375170875,144.05927746501877,78.7042854389402,55.0,37.189958555846644,55.0,17.856847099936125,55.0,0,0,2.448,-217.17999999999998,4.6,6342,beauce_5_sa_042
3.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,298.49919296407523,14.458419615762416,241.18957846640194,30.310783187231895,42.90388959380193,184.1400915869759,92.42010776713337,55.0,11.473801668809294,56.18645494284803,20.63394040121164,56.727315647879216,0,0,4.276,-333.97,4.324999999999999,6343,beauce_5_sa_043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.2831331387978,15.5,175.0,30.5,30.5,64.956467686529,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.726,-121.03800000000001,3.4699999999999998,6344,beauce_5_sa_044
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.75156054631213,15.5,130.53170373401977,30.5,30.5,7.752448211281735,40.24168339806896,55.0,55.0,55.0,55.0,55.0,0,0,4.668,-122.43800000000002,3.56,6345,beauce_5_sa_045
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.1369394441191,8.960724600112588,175.0,30.5,30.5,28.621004305410843,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.002,-121.468,3.8200000000000003,6346,beauce_5_sa_046
3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,299.41753378442496,26.914414420010424,101.57391388552874,18.673558287336842,48.232052107532446,140.36693640048713,24.12492382321522,55.0,55.50599121990422,42.407940289669185,49.22669659375143,55.0,0,0,3.66,-273.73,4.545,6347,beauce_5_sa_047
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,287.64003598910796,15.5,150.31477966234215,30.5,30.5,171.7863375771863,79.86842093512858,30.16349433652831,55.0,55.0,55.0,55.0,0,0,3.9579999999999997,-289.502,4.37,6348,beauce_5_sa_048
2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,278.7524664966354,15.5,221.13362416285185,43.81635337915693,30.5,6.945991518492409,92.49225933926905,55.0,68.03845157847209,55.0,55.0,55.0,0,0,2.722,-198.74599999999998,4.475,6349,beauce_5_sa_049
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.02626340655706,15.5,137.79564654261432,30.5,30.5,58.60150836252387,51.240370037372394,55.0,55.0,55.0,55.0,55.0,0,0,4.586,-119.298,3.52,6350,beauce_5_sa_050
3.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,311.7392397609361,27.136089666921766,211.9368538283785,15.182433790115162,23.913970370567835,126.9423673879816,14.393861393858685,55.0,51.82810613996528,26.71729894631102,41.343553637856985,40.96393600436965,0,0,4.258,-323.508,4.37,6351,beauce_5_sa_051
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.25541446795967,15.5,153.19144768351134,35.33403030114968,30.5,135.9459201387615,72.05037989708839,55.0,59.448591913556,55.0,55.0,55.0,0,0,3.272,-286.284,4.36,6352,beauce_5_sa_052
2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,293.769596473622,6.164925010802361,174.6384680407651,26.325534676391857,30.5,5.7985021162969925,12.705629638238953,34.32950133122197,42.60517842313162,55.0,55.0,55.0,0,0,4.29,-123.72200000000001,3.685,6353,beauce_5_sa_053
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0475390709255,15.5,186.3617315144375,30.5,30.5,74.96521808072926,96.91495754786898,55.0,55.0,55.0,55.0,55.0,0,0,3.232,-207.02799999999996,4.445,6354,beauce_5_sa_054
2.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,302.6266263608516,24.76805737175957,228.77023235781488,42.69656913435655,30.5,106.80260198210179,20.87569153553082,55.0,45.5749040347942,14.750066491051228,55.0,55.0,0,0,3.904,-322.608,4.42,6355,beauce_5_sa_055
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,283.7661754593672,29.885511008265684,107.1880629727792,30.5,30.5,149.56940608251443,66.4931955484654,78.50765270544456,55.0,55.0,55.0,55.0,0,0,2.386,-172.07,4.515000000000001,6356,beauce_5_sa_056
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.27119746803885,15.5,231.34901698734916,30.5,30.5,126.74705639753783,41.476553131006284,55.0,55.0,55.0,55.0,55.0,0,0,4.16,-354.768,4.205,6357,beauce_5_sa_057
2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,303.18297934336005,11.454746772219474,170.19402133835433,3.671473513076237,30.5,41.50217390179333,33.809730379998726,95.95331895176837,99.85598587849104,55.0,55.0,55.0,0,0,3.9379999999999997,-133.916,3.9399999999999995,6358,beauce_5_sa_058
1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,281.674064231176,26.549339501311284,231.9332520503205,30.5,30.5,52.27047391613925,74.28267985839952,46.43914754043677,55.0,55.0,55.0,55.0,0,0,2.404,-216.858,4.64,6359,beauce_5_sa_059
0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.54701448308316,4.967997140203247,175.0,30.5,30.5,100.31037250773066,55.0,55.0,55.0,55.0,55.0,55.0,0,0,4.034000000000001,-122.28,3.84,6360,beauce_5_sa_060
3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,292.8767504362973,15.5,236.33720901603982,12.075837994784278,14.560254091477523,34.17818901900661,73.50234429789697,48.11536265167385,80.91553482864265,71.87050376178138,92.98898250364496,78.25142949421755,0,0,3.318,-248.666,4.43,6361,beauce_5_sa_061
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.489698307445,15.5,144.92202644545216,30.5,30.5,101.19649542706182,45.59561718779283,55.0,55.0,55.0,55.0,55.0,0,0,3.344,-162.174,4.17,6362,beauce_5_sa_062
2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,290.5325449160772,15.5,125.60527862090206,47.58070861598892,30.5,22.393138621839785,21.975243735586208,96.79531086798795,86.10915172089967,92.99108732120678,55.0,55.0,0,0,4.529999999999999,-118.404,3.505,6363,beauce_5_sa_063
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.88763921864336,15.5,120.08103511662877,30.5,30.5,72.75679142225175,77.20839577476983,55.0,55.0,55.0,55.0,55.0,0,0,3.414,-118.13399999999999,3.635,6364,beauce_5_sa_064
2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,272.47490561605974,15.5,119.40271857559011,1.2084551405025514,30.5,162.87565487817378,23.345411497931238,72.27187844413467,94.62157042653499,22.615010028928946,55.0,55.0,0,0,2.728,-214.53400000000002,4.45,6365,beauce_5_sa_065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.1238898442558,15.5,175.0,30.5,30.5,142.847740311038,55.0,55.0,55.0,55.0,55.0,55.0,0,0,2.91,-123.506,3.785,6366,beauce_5_sa_066
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.4191488313496,15.5,104.33630990515816,48.947079110922026,30.5,19.894202668121302,71.19797793849045,55.0,47.5965938177573,85.99865007181546,55.0,55.0,0,0,4.464,-117.88,3.5,6367,beauce_5_sa_067
2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,286.88874911343703,15.5,125.86178506819607,37.403013219383524,30.5,109.98027733714066,75.09100374908896,16.41655419934679,11.681211076139359,51.42709275898079,55.0,55.0,0,0,2.916,-205.25,4.51,6368,beauce_5_sa_068
2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.3142038164385,15.5,234.86591701883364,18.849969373623193,30.5,47.99119007709876,35.877618462745986,55.0,23.069380909874667,12.695555026308073,55.0,55.0,0,0,2.968,-250.464,4.46,6369,beauce_5_sa_069
3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,306.37270582187216,15.5,137.8562342082123,56.302350624145944,49.625774448623716,111.13842804159302,61.55441021947531,31.11848038140851,74.75248729039788,37.440714346221625,72.06690886215918,55.0,0,0,4.9799999999999995,-346.67,4.245,6370,beauce_5_sa_070
1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,271.3197025118133,2.0087928868629343,206.04104043533584,30.5,30.5,26.412489085630625,95.19902382316684,35.2148492452955,55.0,55.0,55.0,55.0,0,0,2.852,-143.416,4.05,6371,beauce_5_sa_071
1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.94965159862136,23.72958253281517,128.3077472049594,30.5,30.5,183.31127625913047,76.71205809343213,48.35923385809045,55.0,55.0,55.0,55.0,0,0,2.504,-262.52,4.625,6372,beauce_5_sa_072
1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.2042173506496,5.096015726163988,189.45801451327972,30.5,30.5,123.43111346678637,11.48267174876347,55.0,55.0,55.0,55.0,55.0,0,0,2.948,-269.05800000000005,4.43,6373,beauce_5_sa_073
2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.30361523271785,7.891737756881698,119.22007423156111,48.71962008250179,30.5,109.1912101871915,33.87768842875349,55.0,37.114423223325474,55.0,55.0,55.0,0,0,2.058,-193.798,4.605,6374,beauce_5_sa_074
